   0.14094E+02    0.40377E+02    0.35648E+02    0.35903E+02
   0.15503E+02    0.40102E+02    0.44218E+02    0.45663E+02
   0.18156E+02    0.40049E+02    0.45793E+02    0.52033E+02
   0.19719E+02    0.40084E+02    0.43264E+02    0.53568E+02
   0.19709E+02    0.32032E+02    0.39782E+02    0.51799E+02
   0.19280E+02    0.31918E+02    0.37316E+02    0.48925E+02
   0.19010E+02    0.32660E+02    0.36741E+02    0.46815E+02
   0.19452E+02    0.32445E+02    0.37530E+02    0.46199E+02
   0.20495E+02    0.25975E+02    0.38562E+02    0.46658E+02
   0.21623E+02    0.25866E+02    0.39158E+02    0.47359E+02
   0.22615E+02    0.23246E+02    0.39225E+02    0.47806E+02
   0.23360E+02    0.23188E+02    0.38970E+02    0.47870E+02
   0.23858E+02    0.23283E+02    0.38671E+02    0.47692E+02
   0.24274E+02    0.23235E+02    0.38497E+02    0.47468E+02
   0.24653E+02    0.22191E+02    0.38458E+02    0.47321E+02
   0.24991E+02    0.22159E+02    0.38522E+02    0.47288E+02
   0.25293E+02    0.20727E+02    0.38603E+02    0.47330E+02
   0.25511E+02    0.20719E+02    0.38671E+02    0.47388E+02
   0.25631E+02    0.19821E+02    0.38714E+02    0.47439E+02
   0.25661E+02    0.19833E+02    0.38750E+02    0.47472E+02
   0.25584E+02    0.19322E+02    0.38795E+02    0.47488E+02
   0.25433E+02    0.19353E+02    0.38862E+02    0.47515E+02
   0.25192E+02    0.19058E+02    0.38955E+02    0.47573E+02
   0.24885E+02    0.19106E+02    0.39063E+02    0.47654E+02
   0.24487E+02    0.19131E+02    0.39181E+02    0.47752E+02
   0.24022E+02    0.19197E+02    0.39297E+02    0.47854E+02
   0.23462E+02    0.19632E+02    0.39422E+02    0.47960E+02
   0.22842E+02    0.19714E+02    0.39545E+02    0.48070E+02
   0.22130E+02    0.20545E+02    0.39681E+02    0.48182E+02
   0.21371E+02    0.20644E+02    0.39813E+02    0.48298E+02
   0.20526E+02    0.21833E+02    0.39958E+02    0.48417E+02
   0.19646E+02    0.21948E+02    0.40094E+02    0.48537E+02
   0.18690E+02    0.23483E+02    0.40242E+02    0.48652E+02
   0.17713E+02    0.23614E+02    0.40375E+02    0.48766E+02
   0.16672E+02    0.25463E+02    0.40521E+02    0.48873E+02
   0.15628E+02    0.25607E+02    0.40649E+02    0.48984E+02
   0.14536E+02    0.27715E+02    0.40788E+02    0.49084E+02
   0.13458E+02    0.27870E+02    0.40903E+02    0.49173E+02
   0.12350E+02    0.30171E+02    0.41030E+02    0.49248E+02
   0.11275E+02    0.30330E+02    0.41134E+02    0.49317E+02
   0.10194E+02    0.32745E+02    0.41253E+02    0.49385E+02
   0.91629E+01    0.32903E+02    0.41344E+02    0.49445E+02
   0.81484E+01    0.35340E+02    0.41442E+02    0.49481E+02
   0.71949E+01    0.35488E+02    0.41514E+02    0.49506E+02
   0.62809E+01    0.37866E+02    0.41601E+02    0.49517E+02
   0.54418E+01    0.37997E+02    0.41669E+02    0.49541E+02
   0.46667E+01    0.40228E+02    0.41744E+02    0.49550E+02
   0.39717E+01    0.40336E+02    0.41791E+02    0.49543E+02
   0.33532E+01    0.42357E+02    0.41847E+02    0.49518E+02
   0.28174E+01    0.42434E+02    0.41888E+02    0.49490E+02
   0.23753E+01    0.44207E+02    0.41941E+02    0.49472E+02
   0.20184E+01    0.44251E+02    0.41976E+02    0.49451E+02
   0.17630E+01    0.45730E+02    0.42008E+02    0.49410E+02
   0.15804E+01    0.45738E+02    0.42027E+02    0.49361E+02
   0.15032E+01    0.46937E+02    0.42050E+02    0.49305E+02
   0.14931E+01    0.46909E+02    0.42071E+02    0.49266E+02
   0.15931E+01    0.47822E+02    0.42085E+02    0.49222E+02
   0.17464E+01    0.47760E+02    0.42090E+02    0.49167E+02
   0.20004E+01    0.48409E+02    0.42083E+02    0.49103E+02
   0.22933E+01    0.48315E+02    0.42081E+02    0.49038E+02
