   2.4692E-01	  3.6100E+03	  4.4433E+03	  9.8501E+00	  2.6843E+01	  4.3171E+01	  2.6638E+03	  7.1264E+01	  1.2031E+02	  3.3432E-01	  7.5206E+01	  4.9152E+01	  2.5773E+03	  2.2202E+01	  4.5531E+01	  3.0977E+03	  1.7221E+01	  6.4798E+01	  2.3039E+02	  3.2601E+02	  9.5729E+01	  6.9814E+01	  3.2188E+01	  8.8933E+00	  2.6383E+01	  6.8820E+00	  1.8776E+01	  1.6567E+00	  3.2958E+01	  1.3823E+01	  2.3978E+01	  1.2565E+00	  1.8579E+01	  2.2633E+00	  4.8436E+00	  2.2986E+00	  1.7866E-02	  8.3570E-01	  9.8577E-02	  5.3724E+01	  4.3828E+01	  6.3982E+01	  5.4770E+01	  2.4998E+01	  6.6659E+01	  1.3869E+01	  4.0405E+01	  3.5604E+01	  3.6192E+01	  4.7503E+01	  3.8875E+01	  3.2825E+01	  5.0000E+01	C10000000000000000000
   2.4692E-01	  3.6100E+03	  4.4433E+03	  1.0132E+01	  2.6989E+01	  4.3125E+01	  2.6589E+03	  6.9837E+01	  1.2025E+02	  3.3605E-01	  7.2231E+01	  5.2035E+01	  2.5727E+03	  2.7784E+01	  4.9735E+01	  3.0862E+03	  2.2050E+01	  6.2877E+01	  2.4079E+02	  3.2943E+02	  9.6053E+01	  7.2467E+01	  3.2188E+01	  8.8933E+00	  2.6383E+01	  6.8820E+00	  1.8776E+01	  1.6567E+00	  3.2958E+01	  1.3823E+01	  2.3978E+01	  1.2565E+00	  1.8579E+01	  2.2633E+00	  4.8436E+00	  2.2986E+00	  1.7866E-02	  8.3570E-01	  9.8577E-02	  5.3724E+01	  4.3828E+01	  6.3982E+01	  5.4770E+01	  2.4998E+01	  6.8530E+01	  1.4981E+01	  4.0194E+01	  4.4089E+01	  4.5922E+01	  4.6754E+01	  3.6680E+01	  2.1913E+01	  5.0000E+01	C10000000000000000000
   2.4696E-01	  3.6100E+03	  4.4433E+03	  1.0382E+01	  2.6970E+01	  4.2870E+01	  2.7021E+03	  6.8714E+01	  1.2042E+02	  3.3592E-01	  7.4140E+01	  5.2530E+01	  2.6206E+03	  2.8988E+01	  5.2424E+01	  3.1218E+03	  2.5116E+01	  6.1578E+01	  2.4665E+02	  3.3540E+02	  9.5634E+01	  7.8010E+01	  3.0688E+01	  8.2933E+00	  2.4883E+01	  6.2820E+00	  1.7276E+01	  1.5067E+00	  3.1458E+01	  1.3223E+01	  2.2478E+01	  6.5654E-01	  1.7079E+01	  2.1133E+00	  4.5436E+00	  1.9986E+00	  1.7866E-02	  8.3570E-01	  9.8577E-02	  5.3724E+01	  4.3828E+01	  6.3982E+01	  5.4770E+01	  2.5002E+01	  7.0132E+01	  1.7342E+01	  4.0209E+01	  4.5546E+01	  5.2145E+01	  4.6448E+01	  4.0232E+01	  1.4505E+01	  5.0000E+01	C10000000000000000000
   2.4696E-01	  3.6100E+03	  4.4433E+03	  1.0536E+01	  2.6926E+01	  4.2880E+01	  2.7634E+03	  6.8209E+01	  1.2050E+02	  3.3513E-01	  7.8174E+01	  5.1629E+01	  2.6866E+03	  2.7548E+01	  5.3005E+01	  3.1848E+03	  2.5839E+01	  6.1783E+01	  2.4502E+02	  3.3741E+02	  9.4303E+01	  8.2687E+01	  3.0688E+01	  8.2933E+00	  2.4883E+01	  6.2820E+00	  1.7276E+01	  1.5067E+00	  3.1458E+01	  1.3223E+01	  2.2478E+01	  6.5654E-01	  1.7079E+01	  2.1133E+00	  4.5436E+00	  1.9986E+00	  1.7866E-02	  8.3570E-01	  9.8577E-02	  5.3724E+01	  4.3828E+01	  6.3982E+01	  5.4770E+01	  2.5002E+01	  7.1101E+01	  1.8628E+01	  4.0306E+01	  4.2894E+01	  5.3488E+01	  4.6753E+01	  4.1930E+01	  1.2349E+01	  5.0000E+01	C10000000000000000000
   3.9983E-01	  3.7712E+03	  4.6023E+03	  1.0570E+01	  2.6880E+01	  4.3321E+01	  2.8220E+03	  6.8426E+01	  1.2069E+02	  2.6584E-01	  8.1624E+01	  5.0415E+01	  2.7477E+03	  2.5370E+01	  5.2160E+01	  3.2551E+03	  2.5010E+01	  6.2975E+01	  2.3918E+02	  3.3687E+02	  9.2802E+01	  8.4361E+01	  3.0638E+01	  8.3100E+00	  2.6024E+01	  6.1806E+00	  1.6799E+01	  1.4513E+00	  3.2116E+01	  1.3300E+01	  2.3892E+01	  7.7122E-01	  1.6379E+01	  1.9812E+00	  3.6104E+00	  1.5003E+00	  1.7866E-02	  8.3570E-01	  9.8577E-02	  5.3724E+01	  4.3828E+01	  6.6755E+01	  5.6673E+01	  4.0039E+01	  7.1273E+01	  1.8342E+01	  3.2255E+01	  3.9321E+01	  5.1532E+01	  4.7349E+01	  4.7291E+01	  1.3894E+01	  5.0000E+01	C10000000000000000000
   3.9983E-01	  3.7712E+03	  4.6023E+03	  1.0528E+01	  2.6878E+01	  4.3715E+01	  2.8531E+03	  6.9038E+01	  1.2065E+02	  2.6642E-01	  8.2745E+01	  4.9566E+01	  2.7790E+03	  2.3723E+01	  5.0856E+01	  3.2968E+03	  2.3666E+01	  6.4238E+01	  2.3348E+02	  3.3637E+02	  9.1847E+01	  8.3041E+01	  3.0638E+01	  8.3100E+00	  2.6024E+01	  6.1806E+00	  1.6799E+01	  1.4513E+00	  3.2116E+01	  1.3300E+01	  2.3892E+01	  7.7122E-01	  1.6379E+01	  1.9812E+00	  3.6104E+00	  1.5003E+00	 -4.2134E-02	  7.7570E-01	  3.8577E-02	  5.0724E+01	  4.0828E+01	  6.6755E+01	  5.6673E+01	  4.0039E+01	  7.0987E+01	  1.7624E+01	  3.2184E+01	  3.6822E+01	  4.8514E+01	  4.7875E+01	  4.7721E+01	  1.6851E+01	  5.0000E+01	C10000000000000000000
   4.2050E-01	  3.8149E+03	  4.6634E+03	  1.0463E+01	  2.6896E+01	  4.4003E+01	  2.8623E+03	  6.9741E+01	  1.2061E+02	  2.7284E-01	  8.1624E+01	  4.9389E+01	  2.7869E+03	  2.3271E+01	  4.9916E+01	  3.3122E+03	  2.2695E+01	  6.4954E+01	  2.3068E+02	  3.3648E+02	  9.1804E+01	  8.0627E+01	  3.0425E+01	  8.0734E+00	  2.6892E+01	  6.0141E+00	  1.6760E+01	  1.4392E+00	  3.1062E+01	  1.2807E+01	  2.4476E+01	  5.3538E-01	  1.6632E+01	  2.0186E+00	  4.2147E+00	  1.8035E+00	 -4.2134E-02	  7.7570E-01	  3.8577E-02	  5.0724E+01	  4.0828E+01	  6.7506E+01	  5.7405E+01	  4.2072E+01	  7.0558E+01	  1.7057E+01	  3.2625E+01	  3.6302E+01	  4.6339E+01	  4.8130E+01	  4.8405E+01	  1.9124E+01	  5.0000E+01	C10000000000000000000
   4.2050E-01	  3.8149E+03	  4.6634E+03	  1.0412E+01	  2.6923E+01	  4.4056E+01	  2.8623E+03	  7.0319E+01	  1.2051E+02	  2.7428E-01	  7.9592E+01	  4.9672E+01	  2.7861E+03	  2.3700E+01	  4.9643E+01	  3.3113E+03	  2.2439E+01	  6.4978E+01	  2.3126E+02	  3.3813E+02	  9.1942E+01	  7.8907E+01	  3.0425E+01	  8.0734E+00	  2.6892E+01	  6.0141E+00	  1.6760E+01	  1.4392E+00	  3.1062E+01	  1.2807E+01	  2.4476E+01	  5.3538E-01	  1.6632E+01	  2.0186E+00	  4.2147E+00	  1.8035E+00	 -4.2134E-02	  7.7570E-01	  3.8577E-02	  5.0724E+01	  4.0828E+01	  6.7506E+01	  5.7405E+01	  4.2072E+01	  7.0232E+01	  1.7295E+01	  3.2449E+01	  3.7136E+01	  4.5708E+01	  4.8105E+01	  4.7172E+01	  1.9804E+01	  5.0000E+01	C10000000000000000000
   4.5831E-01	  3.8788E+03	  4.6815E+03	  1.0373E+01	  2.6937E+01	  4.3999E+01	  2.8684E+03	  7.0800E+01	  1.2047E+02	  2.1460E-01	  7.7954E+01	  5.0038E+01	  2.7924E+03	  2.4331E+01	  4.9839E+01	  3.3129E+03	  2.2684E+01	  6.4538E+01	  2.3392E+02	  3.4077E+02	  9.2141E+01	  7.8346E+01	  3.0148E+01	  7.8140E+00	  2.7364E+01	  6.0378E+00	  1.6393E+01	  1.4127E+00	  3.0459E+01	  1.2627E+01	  2.5192E+01	  4.3329E-01	  1.6023E+01	  2.0283E+00	  4.6970E+00	  2.0913E+00	 -4.2134E-02	  7.7570E-01	  3.8577E-02	  5.0724E+01	  4.0828E+01	  6.8606E+01	  5.7621E+01	  4.5792E+01	  6.9977E+01	  1.8149E+01	  2.5403E+01	  3.8210E+01	  4.6162E+01	  4.7930E+01	  4.7192E+01	  1.9289E+01	  5.0000E+01	C10000000000000000000
   4.5831E-01	  3.8788E+03	  4.6815E+03	  1.0337E+01	  2.6937E+01	  4.3896E+01	  2.8797E+03	  7.1239E+01	  1.2044E+02	  2.1531E-01	  7.7098E+01	  5.0236E+01	  2.8044E+03	  2.4683E+01	  5.0131E+01	  3.3191E+03	  2.3019E+01	  6.3981E+01	  2.3690E+02	  3.4320E+02	  9.2089E+01	  7.8563E+01	  3.0148E+01	  7.8140E+00	  2.7364E+01	  6.0378E+00	  1.6393E+01	  1.4127E+00	  3.0459E+01	  1.2627E+01	  2.5192E+01	  4.3329E-01	  1.6023E+01	  2.0283E+00	  4.6970E+00	  2.0913E+00	 -4.2134E-02	  7.7570E-01	  3.8577E-02	  5.0724E+01	  4.0828E+01	  6.8606E+01	  5.7621E+01	  4.5792E+01	  6.9741E+01	  1.9158E+01	  2.5316E+01	  3.8793E+01	  4.6838E+01	  4.7754E+01	  4.7015E+01	  1.8511E+01	  5.0000E+01	C10000000000000000000
