   0.12031E+03    0.33432E+00    0.75206E+02    0.49152E+02
   0.12025E+03    0.33605E+00    0.72231E+02    0.52035E+02
   0.12042E+03    0.33592E+00    0.74140E+02    0.52530E+02
   0.12050E+03    0.33513E+00    0.78174E+02    0.51629E+02
   0.12069E+03    0.26584E+00    0.81624E+02    0.50415E+02
   0.12065E+03    0.26642E+00    0.82745E+02    0.49566E+02
   0.12061E+03    0.27284E+00    0.81624E+02    0.49389E+02
   0.12051E+03    0.27428E+00    0.79592E+02    0.49672E+02
   0.12047E+03    0.21460E+00    0.77954E+02    0.50038E+02
   0.12044E+03    0.21531E+00    0.77098E+02    0.50236E+02
   0.12044E+03    0.18819E+00    0.76878E+02    0.50254E+02
   0.12044E+03    0.18859E+00    0.76875E+02    0.50156E+02
   0.12043E+03    0.18509E+00    0.76797E+02    0.50053E+02
   0.12042E+03    0.18545E+00    0.76531E+02    0.49989E+02
   0.12040E+03    0.17012E+00    0.76133E+02    0.49979E+02
   0.12038E+03    0.17039E+00    0.75688E+02    0.49997E+02
   0.12038E+03    0.15066E+00    0.75303E+02    0.50027E+02
   0.12037E+03    0.15078E+00    0.74983E+02    0.50047E+02
   0.12037E+03    0.13551E+00    0.74738E+02    0.50064E+02
   0.12036E+03    0.13551E+00    0.74528E+02    0.50075E+02
   0.12036E+03    0.12343E+00    0.74352E+02    0.50094E+02
   0.12036E+03    0.12334E+00    0.74188E+02    0.50116E+02
   0.12036E+03    0.11301E+00    0.74053E+02    0.50152E+02
   0.12035E+03    0.11282E+00    0.73954E+02    0.50190E+02
   0.12035E+03    0.10532E+00    0.73906E+02    0.50236E+02
   0.12035E+03    0.10506E+00    0.73907E+02    0.50279E+02
   0.12035E+03    0.10125E+00    0.73955E+02    0.50330E+02
   0.12034E+03    0.10092E+00    0.74047E+02    0.50378E+02
   0.12034E+03    0.10075E+00    0.74180E+02    0.50435E+02
   0.12034E+03    0.10035E+00    0.74355E+02    0.50488E+02
   0.12034E+03    0.10359E+00    0.74565E+02    0.50552E+02
   0.12034E+03    0.10311E+00    0.74822E+02    0.50609E+02
   0.12034E+03    0.10974E+00    0.75111E+02    0.50675E+02
   0.12034E+03    0.10917E+00    0.75440E+02    0.50734E+02
   0.12033E+03    0.11903E+00    0.75793E+02    0.50798E+02
   0.12034E+03    0.11835E+00    0.76183E+02    0.50859E+02
   0.12033E+03    0.13110E+00    0.76596E+02    0.50921E+02
   0.12033E+03    0.13028E+00    0.77048E+02    0.50981E+02
   0.12033E+03    0.14550E+00    0.77513E+02    0.51041E+02
   0.12033E+03    0.14453E+00    0.78007E+02    0.51100E+02
   0.12033E+03    0.16186E+00    0.78507E+02    0.51158E+02
   0.12033E+03    0.16073E+00    0.79042E+02    0.51212E+02
   0.12033E+03    0.17963E+00    0.79578E+02    0.51260E+02
   0.12034E+03    0.17839E+00    0.80129E+02    0.51305E+02
   0.12034E+03    0.19827E+00    0.80657E+02    0.51345E+02
   0.12034E+03    0.19695E+00    0.81189E+02    0.51386E+02
   0.12034E+03    0.21693E+00    0.81701E+02    0.51419E+02
   0.12035E+03    0.21561E+00    0.82218E+02    0.51447E+02
   0.12035E+03    0.23491E+00    0.82693E+02    0.51469E+02
   0.12037E+03    0.23373E+00    0.83236E+02    0.51467E+02
   0.12038E+03    0.25188E+00    0.83698E+02    0.51374E+02
   0.12039E+03    0.25093E+00    0.84007E+02    0.51298E+02
   0.12039E+03    0.26712E+00    0.84130E+02    0.51267E+02
   0.12039E+03    0.26638E+00    0.84169E+02    0.51283E+02
   0.12039E+03    0.28042E+00    0.84162E+02    0.51318E+02
   0.12040E+03    0.27984E+00    0.84190E+02    0.51357E+02
   0.12040E+03    0.29640E+00    0.84228E+02    0.51383E+02
   0.12041E+03    0.29601E+00    0.84287E+02    0.51406E+02
   0.12041E+03    0.31316E+00    0.84305E+02    0.51426E+02
   0.12042E+03    0.31305E+00    0.84320E+02    0.51454E+02
   0.12042E+03    0.32768E+00    0.84304E+02    0.51478E+02
   0.12044E+03    0.32787E+00    0.84296E+02    0.51505E+02
   0.12043E+03    0.33955E+00    0.84271E+02    0.51523E+02
